UNITID,EFRES01,EFRES02 
110361,1,1
110361,11,11
110361,3,3
110361,973,927
110361,18,7
110361,2,
110361,993,934
110404,1,1
110404,2,2
110404,84,82
110404,4,3
110404,3,3
110404,19,19
110404,4,4
110404,8,8
110404,2,2
110404,1,1
110404,4,4
110404,9,6
110404,6,5
110404,3,3
110404,1,1
110404,3,2
110404,1,1
110404,6,6
110404,2,2
110404,10,10
110404,4,3
110404,2,2
110404,3,3
110404,4,4
110404,2,2
110404,1,1
110404,13,13
110404,7,7
110404,15,14
110404,5,5
110404,229,219
110404,19,18
110404,248,237
110413,1,1
110413,12,12
110413,1,1
110413,436,436
110413,6,6
110413,1,1
110413,14,14
110413,1,1
110413,1,1
110413,1,1
110413,1,1
110413,5,5
110413,1,1
110413,7,7
110413,1,1
110413,2,2
110413,7,7
110413,1,1
110413,3,3
110413,26,26
110413,528,528
110413,12,12
110413,540,540
110422,9,9
110422,28,28
110422,4127,4064
110422,75,73
110422,3,3
110422,2,2
110422,2,2
110422,9,9
110422,2,2
110422,25,25
110422,14,14
110422,26,26
110422,4,4
110422,3,3
110422,4,4
110422,1,1
110422,1,1
110422,9,9
110422,4,4
110422,8,8
110422,8,8
110422,1,1
110422,4,4
110422,4,4
110422,37,36
110422,3,3
110422,8,8
110422,3,3
110422,16,16
110422,1,1
110422,5,4
110422,58,58
110422,13,13
110422,1,1
110422,4,4
110422,29,29
110422,11,8
110422,9,9
110422,171,168
110422,3,3
110422,1,1
110422,4746,4673
110422,27,25
110422,4773,4698
110486,2,2
110486,1314,1223
110486,1,1
110486,1,1
110486,1,1
110486,1,1
110486,1,1
110486,1,1
110486,1,1
110486,1,1
110486,1324,1233
110486,18,9
110486,1342,1242
110495,1218,1190
110495,1,1
110495,1,1
110495,1,1
110495,1,1
110495,1222,1194
110495,2,1
110495,1224,1195
110510,1,1
110510,3,3
110510,2304,2206
110510,1,1
110510,1,1
110510,1,1
110510,1,1
110510,1,1
110510,1,1
110510,1,1
110510,2315,2217
110510,43,11
110510,2358,2228
110529,2,2
110529,3206,3045
110529,1,1
110529,1,1
110529,2,2
110529,1,0
110529,1,1
110529,1,1
110529,1,1
110529,5,5
110529,2,2
110529,1,1
110529,1,1
110529,1,1
110529,1,1
110529,1,1
110529,2,2
110529,3230,3068
110529,27,18
110529,3257,3086
110538,2,1
110538,2271,2219
110538,2,2
110538,2,2
110538,3,3
110538,1,1
110538,1,1
110538,1,1
110538,1,1
110538,4,4
110538,1,1
110538,6,6
110538,2295,2242
110538,45,11
110538,2340,2253
110547,2,2
110547,1551,1487
110547,1,1
110547,1,1
110547,1,1
110547,1556,1492
110547,1556,1492
110556,2,2
110556,3190,3139
110556,1,1
110556,1,1
110556,1,1
110556,1,1
110556,2,1
110556,3,3
110556,1,1
110556,1,1
110556,2,2
110556,1,1
110556,5,5
110556,1,0
110556,3212,3159
110556,53,18
110556,3265,3177
110565,1,1
110565,2,2
110565,4482,4442
110565,5,3
110565,1,1
110565,2,2
110565,1,0
110565,1,1
110565,1,1
110565,1,1
110565,1,1
110565,1,1
110565,3,3
110565,4,4
110565,1,1
110565,1,0
110565,4,4
110565,1,1
110565,2,1
110565,4,4
110565,3,2
110565,2,2
110565,2,2
110565,4526,4480
110565,1,1
110565,1,1
110565,2,2
110565,139,45
110565,4667,4527
110574,3,3
110574,1424,1392
110574,3,3
110574,6,5
110574,1,1
110574,2,2
110574,1,1
110574,1,1
110574,1,1
110574,1442,1409
110574,1,1
110574,1,1
110574,2,2
110574,68,26
110574,1512,1437
110583,2,2
110583,4071,4021
110583,5,5
110583,1,1
110583,3,3
110583,1,1
110583,1,1
110583,2,2
110583,2,2
110583,1,1
110583,5,5
110583,1,1
110583,3,3
110583,4,4
110583,1,1
110583,2,2
110583,2,2
110583,1,1
110583,1,1
110583,5,4
110583,1,1
110583,2,1
110583,5,5
110583,4122,4070
110583,1,1
110583,1,1
110583,2,2
110583,219,76
110583,4343,4148
110592,2797,2703
110592,1,1
110592,1,1
110592,1,0
110592,1,1
110592,1,1
110592,1,1
110592,1,1
110592,1,1
110592,2,2
110592,1,0
110592,2,1
110592,1,1
110592,2811,2714
110592,1,1
110592,1,1
110592,209,180
110592,3021,2895
110608,6,6
110608,5555,5289
110608,2,1
110608,1,0
110608,2,2
110608,4,4
110608,1,1
110608,2,2
110608,1,1
110608,2,1
110608,1,1
110608,4,4
110608,3,3
110608,1,1
110608,2,2
110608,2,2
110608,1,0
110608,1,1
110608,1,1
110608,2,2
110608,5594,5324
110608,224,58
110608,5818,5382
110617,2,2
110617,3322,3169
110617,1,1
110617,1,1
110617,3,3
110617,2,1
110617,1,1
110617,1,1
110617,3,3
110617,1,1
110617,6,6
110617,3,3
110617,7,7
110617,3353,3199
110617,1,1
110617,1,1
110617,12,7
110617,3366,3207
111009,82,24
111009,1,0
111009,1,0
111009,1,0
111009,85,24
111009,11,0
111009,96,24
111188,5,5
111188,2,2
111188,167,154
111188,2,2
111188,1,1
111188,4,4
111188,1,1
111188,3,2
111188,1,1
111188,15,15
111188,201,187
111188,1,1
111188,1,1
111188,202,188
111461,3019,2167
111461,41,13
111461,3060,2180
111461,32,4
111461,3092,2184
111887,3417,2115
111887,27,8
111887,3444,2123
111887,53,4
111887,3497,2127
111896,565,236
111896,24,9
111896,589,245
111896,5,2
111896,594,247
111920,3,2
111920,1871,1134
111920,2,1
111920,2,2
111920,1,0
111920,2,0
111920,1,1
111920,1,1
111920,1,1
111920,1,0
111920,30,4
111920,1915,1146
111920,46,6
111920,1961,1152
111939,3558,2295
111939,66,19
111939,3624,2314
111939,32,1
111939,3656,2315
111948,2,2
111948,26,26
111948,822,822
111948,35,35
111948,10,10
111948,5,5
111948,3,3
111948,35,35
111948,7,7
111948,18,18
111948,2,2
111948,1,1
111948,3,3
111948,5,5
111948,17,17
111948,6,6
111948,6,6
111948,11,11
111948,1,1
111948,9,9
111948,2,2
111948,10,10
111948,1,1
111948,13,13
111948,2,2
111948,5,5
111948,38,38
111948,6,6
111948,1,1
111948,1,1
111948,24,24
111948,6,6
111948,1,1
111948,3,3
111948,80,80
111948,1,1
111948,1,1
111948,2,2
111948,1221,1221
111948,1,1
111948,1,1
111948,67,67
111948,1289,1289
112075,10,9
112075,295,284
112075,1,1
112075,9,9
112075,1,1
112075,1,1
112075,2,2
112075,1,1
112075,1,1
112075,1,1
112075,1,1
112075,2,2
112075,2,1
112075,4,4
112075,1,1
112075,2,1
112075,1,1
112075,1,1
112075,1,1
112075,1,1
112075,1,1
112075,6,6
112075,1,1
112075,9,9
112075,1,1
112075,356,342
112075,1,1
112075,1,1
112075,16,16
112075,373,359
112172,2,0
112172,2299,1529
112172,1,0
112172,1,0
112172,3,1
112172,1,1
112172,1,1
112172,1,0
112172,1,0
112172,2,1
112172,2312,1533
112172,2312,1533
112181,28,7
112181,28,7
112181,28,7
112190,2,0
112190,2,0
112190,3150,993
112190,4,0
112190,1,0
112190,2,1
112190,5,4
112190,1,0
112190,1,0
112190,1,1
112190,3,1
112190,1,1
112190,1,0
112190,3,2
112190,1,0
112190,3,1
112190,2,1
112190,1,0
112190,3,0
112190,3,0
112190,2,0
112190,4,2
112190,1,0
112190,1,0
112190,6,3
112190,6,0
112190,3210,1010
112190,1,0
112190,1,0
112190,294,0
112190,3505,1010
112260,4,4
112260,1,1
112260,8,8
112260,127,126
112260,9,9
112260,5,5
112260,1,1
112260,3,3
112260,1,1
112260,13,12
112260,2,2
112260,1,1
112260,3,3
112260,3,3
112260,5,5
112260,2,2
112260,3,3
112260,2,2
112260,3,3
112260,11,11
112260,1,1
112260,4,4
112260,9,9
112260,2,2
112260,1,1
112260,2,1
112260,11,11
112260,3,3
112260,1,1
112260,28,28
112260,1,1
112260,270,267
112260,67,55
112260,337,322
112385,1232,156
112385,33,2
112385,1265,158
112385,14,0
112385,1279,158
112561,576,374
112561,16,6
112561,592,380
112561,592,380
112570,22,19
112570,1,1
112570,3,2
112570,2,2
112570,2,2
112570,2,2
112570,1,1
112570,1,1
112570,2,2
112570,1,0
112570,2,2
112570,2,2
112570,41,36
112570,3,0
112570,44,36
112686,915,397
112686,14,5
112686,929,402
112686,14,0
112686,943,402
112826,606,162
112826,32,3
112826,638,165
112826,45,0
112826,683,165
113096,2114,1364
113096,35,13
113096,2149,1377
113096,22,1
113096,2171,1378
113111,827,459
113111,827,459
113111,61,16
113111,888,475
113193,1475,1024
113193,7,5
113193,1,1
113193,1,1
113193,6,3
113193,1,1
113193,1,1
113193,1,0
113193,1,0
113193,1,0
113193,1,0
113193,6,4
113193,2,1
113193,1,0
113193,2,1
113193,1,0
113193,1,1
113193,1,0
113193,1,1
113193,1,1
113193,1,0
113193,1,0
113193,1,0
113193,1,0
113193,3,0
113193,1519,1045
113193,20,0
113193,1539,1045
113218,1297,803
113218,33,8
113218,1330,811
113218,35,2
113218,1365,813
113236,1,0
113236,2823,1744
113236,1,0
113236,1,0
113236,2,2
113236,1,0
113236,1,1
113236,2,2
113236,1,1
113236,1,0
113236,3,0
113236,2837,1750
113236,71,11
113236,2908,1761
113333,3293,2165
113333,200,32
113333,3493,2197
113333,575,21
113333,4068,2218
113449,43,10
113449,43,10
113449,43,10
113573,3,2
113573,4,4
113573,1,1
113573,1405,829
113573,1,0
113573,2,2
113573,1,1
113573,2,2
113573,6,5
113573,1,0
113573,1,1
113573,1,1
113573,1,0
113573,4,2
113573,1,0
113573,1,1
113573,5,5
113573,1,1
113573,6,4
113573,1,0
113573,1448,861
113573,72,2
113573,1520,863
113582,1,1
113582,15,8
113582,1,1
113582,17,10
113582,3,1
113582,20,11
113634,2217,732
113634,111,11
113634,2328,743
113634,530,10
113634,2858,753
113698,264,244
113698,2,2
113698,3,3
113698,1,1
113698,1,0
113698,4,4
113698,1,1
113698,1,1
113698,1,1
113698,1,0
113698,1,1
113698,2,2
113698,1,0
113698,1,1
113698,2,2
113698,1,0
113698,1,0
113698,7,7
113698,1,1
113698,5,5
113698,301,276
113698,5,
113698,306,276
113856,4541,1644
113856,62,19
113856,4603,1663
113856,250,22
113856,4853,1685
113980,3995,2505
113980,92,36
113980,4087,2541
113980,235,19
113980,4322,2560
114044,72,31
114044,1,1
114044,1,0
114044,1,0
114044,1,1
114044,1,0
114044,77,33
114044,1,0
114044,78,33
114266,1126,150
114266,1,0
114266,1,0
114266,1,0
114266,1,0
114266,4,0
114266,1134,150
114266,1,0
114266,1,0
114266,2,0
114266,20,0
114266,1156,150
114354,1,1
114354,24,24
114354,1,1
114354,286,237
114354,14,14
114354,3,3
114354,7,6
114354,5,5
114354,12,9
114354,1,0
114354,4,4
114354,1,0
114354,3,3
114354,4,4
114354,4,3
114354,5,5
114354,1,1
114354,3,3
114354,1,1
114354,11,10
114354,1,0
114354,11,9
114354,1,1
114354,9,9
114354,4,3
114354,1,1
114354,8,6
114354,8,7
114354,1,1
114354,4,4
114354,19,18
114354,4,4
114354,1,1
114354,2,2
114354,15,14
114354,1,1
114354,481,415
114354,1,1
114354,1,1
114354,41,23
114354,523,439
114390,1,1
114390,104,90
114390,1,0
114390,1,1
114390,1,1
114390,1,1
114390,109,94
114390,3,3
114390,112,97
114415,3,3
114415,98,76
114415,1,1
114415,1,0
114415,1,1
114415,1,1
114415,1,0
114415,1,1
114415,2,1
114415,4,4
114415,113,88
114415,2,1
114415,115,89
114716,1586,730
114716,186,24
114716,1772,754
114716,429,11
114716,2201,765
114761,31,10
114761,1,1
114761,32,11
114761,32,11
114789,3737,2485
114789,60,11
114789,3797,2496
114789,26,0
114789,3823,2496
114859,2,0
114859,1,1
114859,4625,2894
114859,1,1
114859,12,7
114859,2,0
114859,4,3
114859,3,1
114859,1,0
114859,3,2
114859,1,1
114859,1,0
114859,2,2
114859,1,1
114859,2,2
114859,5,2
114859,1,0
114859,2,1
114859,1,1
114859,10,0
114859,4680,2919
114859,3,1
114859,3,1
114859,102,27
114859,4785,2947
114938,1,1
114938,1018,985
114938,1,1
114938,1,1
114938,1,1
114938,1022,989
114938,1022,989
115001,2139,1245
115001,124,35
115001,2263,1280
115001,178,34
115001,2441,1314
115126,2115,1350
115126,83,23
115126,2198,1373
115126,64,7
115126,2262,1380
115296,2945,1873
115296,119,34
115296,3064,1907
115296,192,2
115296,3256,1909
115357,7,4
115357,7,4
115357,7,4
115393,1761,806
115393,18,8
115393,1779,814
115393,8,1
115393,1787,815
115755,3,3
115755,5,5
115755,1250,1200
115755,19,19
115755,2,2
115755,2,2
115755,7,7
115755,8,7
115755,1,0
115755,1,1
115755,1,1
115755,3,3
115755,1,1
115755,1,0
115755,1,1
115755,1,1
115755,5,5
115755,2,2
115755,3,3
115755,23,22
115755,2,2
115755,2,2
115755,2,2
115755,3,3
115755,1,1
115755,12,11
115755,2,2
115755,1363,1308
115755,5,2
115755,1368,1310
115861,1461,1050
115861,68,28
115861,1529,1078
115861,1,0
115861,1530,1078
116439,2012,1420
116439,151,47
116439,2163,1467
116439,366,86
116439,2529,1553
116466,156,26
116466,156,26
116466,156,26
116475,62,24
116475,62,24
116475,62,24
116484,90,19
116484,90,19
116484,90,19
116563,36,21
116563,36,21
116563,36,21
117052,2827,2006
117052,47,16
117052,2874,2022
117052,10,1
117052,2884,2023
117104,50,41
117104,2,2
117104,1,0
117104,1,1
117104,1,1
117104,1,0
117104,1,1
117104,1,0
117104,2,2
117104,2,1
117104,2,2
117104,1,1
117104,1,1
117104,8,3
117104,3,2
117104,1,1
117104,78,59
117104,78,59
117113,233,138
117113,1,0
117113,1,1
117113,1,1
117113,1,1
117113,1,1
117113,2,1
117113,1,1
117113,1,0
117113,1,0
117113,3,0
117113,1,1
117113,247,145
117113,247,145
117195,277,120
117195,1,0
117195,1,0
117195,1,0
117195,1,0
117195,13,3
117195,1,1
117195,1,1
117195,2,0
117195,33,1
117195,331,126
117195,1,0
117195,332,126
117238,9,3
117238,9,3
117238,9,3
117247,1371,369
117247,167,32
117247,1538,401
117247,133,3
117247,1671,404
117274,711,99
117274,66,38
117274,777,137
117274,38,0
117274,815,137
117645,4155,2340
117645,109,21
117645,4264,2361
117645,44,5
117645,4308,2366
117690,1333,744
117690,2,0
117690,48,15
117690,1383,759
117690,22,3
117690,1405,762
117706,2902,1685
117706,156,58
117706,3058,1743
117706,98,8
117706,3156,1751
117715,873,335
117715,28,10
117715,901,345
117715,17,1
117715,918,346
117724,1795,477
117724,40,5
117724,1835,482
117724,61,8
117724,1896,490
117733,2378,1113
117733,109,28
117733,2487,1141
117733,63,3
117733,2550,1144
117788,2102,620
117788,179,33
117788,2281,653
117788,191,11
117788,2472,664
117867,1050,582
117867,20,9
117867,1070,591
117867,42,3
117867,1112,594
117894,1224,338
117894,22,2
117894,1246,340
117894,14,0
117894,1260,340
117928,225,144
117928,1,1
117928,1,0
117928,1,1
117928,1,1
117928,1,1
117928,1,0
117928,1,1
117928,1,0
117928,1,0
117928,1,1
117928,1,0
117928,236,150
117928,4,
117928,240,150
118134,9,5
118134,9,5
118134,9,5
118143,5,3
118143,5,3
118143,5,3
118259,64,4
118259,1,0
118259,65,4
118259,65,4
118277,113,16
118277,113,16
118277,113,16
118286,178,11
118286,1,0
118286,1,0
118286,180,11
118286,180,11
118347,749,300
118347,33,14
118347,782,314
118347,29,1
118347,811,315
118684,362,172
118684,45,26
118684,407,198
118684,10,3
118684,417,201
118718,1669,1040
118718,44,13
118718,1713,1053
118718,24,0
118718,1737,1053
118772,736,225
118772,51,5
118772,787,230
118772,31,0
118772,818,230
118888,1,1
118888,163,152
118888,3,3
118888,1,1
118888,4,4
118888,2,2
118888,1,1
118888,1,1
118888,2,2
118888,1,1
118888,1,1
118888,1,1
118888,1,1
118888,1,1
118888,2,2
118888,3,1
118888,1,0
118888,9,8
118888,2,2
118888,1,1
118888,3,3
118888,1,1
118888,9,9
118888,1,1
118888,1,1
118888,1,0
118888,217,201
118888,217,201
118912,2527,1353
118912,104,28
118912,2631,1381
118912,64,5
118912,2695,1386
118930,807,0
118930,36,0
118930,843,0
118930,64,0
118930,907,0
118967,96,23
118967,96,23
118967,96,23
118976,3195,1981
118976,35,9
118976,3230,1990
118976,9,0
118976,3239,1990
119067,1642,384
119067,2,1
119067,3,2
119067,1,0
119067,3,1
119067,1,0
119067,1,1
119067,1,0
119067,4,1
119067,1,0
119067,3,2
119067,1,1
119067,2,0
119067,1,0
119067,121,48
119067,1787,441
119067,14,1
119067,1801,442
119137,1,1
119137,1,0
119137,2985,2251
119137,1,0
119137,1,1
119137,2,0
119137,1,1
119137,1,0
119137,1,1
119137,1,1
119137,1,0
119137,1,0
119137,1,0
119137,1,0
119137,2,1
119137,1,0
119137,1,1
119137,1,0
119137,10,6
119137,1,0
119137,3,0
119137,2,0
119137,30,0
119137,3050,2264
119137,1,0
119137,1,0
119137,3051,2264
119164,1,0
119164,4642,3370
119164,3,2
119164,7,6
119164,1,1
119164,1,0
119164,1,1
119164,1,1
119164,1,1
119164,1,0
119164,3,0
119164,1,1
119164,2,1
119164,2,0
119164,2,1
119164,3,3
119164,5,1
119164,4677,3389
119164,1,1
119164,1,1
119164,157,21
119164,4835,3411
119173,547,478
119173,5,5
119173,2,2
119173,2,2
119173,2,2
119173,558,489
119173,1,
119173,559,489
119216,2401,1324
119216,2,1
119216,1,1
119216,6,0
119216,2410,1326
119216,126,39
119216,2536,1365
119331,1065,677
119331,21,4
119331,1086,681
119331,4,1
119331,1090,682
120184,149,149
120184,2,2
120184,1,1
120184,8,8
120184,1,1
120184,1,1
120184,1,1
120184,1,1
120184,1,1
120184,1,1
120184,3,3
120184,1,1
120184,2,2
120184,172,172
120184,172,172
120254,1,1
120254,7,7
120254,223,211
120254,11,11
120254,8,7
120254,6,6
120254,4,4
120254,3,2
120254,17,17
120254,2,1
120254,18,18
120254,1,1
120254,2,2
120254,1,1
120254,4,2
120254,7,7
120254,18,18
120254,1,0
120254,10,10
120254,2,1
120254,1,1
120254,6,6
120254,4,2
120254,8,8
120254,4,4
120254,29,27
120254,1,1
120254,2,2
120254,20,19
120254,8,8
120254,3,3
120254,4,4
120254,12,12
120254,1,1
120254,1,1
120254,3,3
120254,39,39
120254,4,4
120254,1,1
120254,497,473
120254,51,46
120254,548,519
120290,1,0
120290,1693,695
120290,1,0
120290,1,1
120290,1,0
120290,2,2
120290,1,0
120290,1,1
120290,4,3
120290,1,0
120290,20,9
120290,1726,711
120290,1,1
120290,1,1
120290,112,5
120290,1839,717
120342,3214,1970
120342,172,52
120342,3386,2022
120342,291,2
120342,3677,2024
120421,1046,564
120421,1,0
120421,1,0
120421,1,1
120421,1,0
120421,2,0
120421,1,1
120421,2,0
120421,1055,566
120421,1055,566
120865,1,1
120865,5,3
120865,285,235
120865,1,1
120865,1,1
120865,9,9
120865,1,1
120865,2,0
120865,1,1
120865,1,0
120865,1,1
120865,2,2
120865,1,1
120865,2,1
120865,8,6
120865,2,2
120865,1,1
120865,7,5
120865,1,1
120865,332,272
120865,2,2
120865,1,
120865,335,274
120883,6,6
120883,829,829
120883,1,1
120883,4,4
120883,12,12
120883,1,1
120883,2,2
120883,1,1
120883,2,1
120883,1,1
120883,2,2
120883,4,4
120883,1,1
120883,1,1
120883,2,2
120883,1,1
120883,6,6
120883,6,6
120883,4,4
120883,1,1
120883,17,17
120883,5,5
120883,909,908
120883,49,49
120883,958,957
120953,710,17
120953,16,1
120953,726,18
120953,5,0
120953,731,18
120971,3911,1903
120971,134,33
120971,4045,1936
120971,121,10
120971,4166,1946
121044,1,1
121044,2,1
121044,5020,2861
121044,1,0
121044,1,0
121044,6,4
121044,2,0
121044,1,0
121044,1,1
121044,3,3
121044,1,0
121044,1,0
121044,1,1
121044,1,0
121044,1,0
121044,1,0
121044,1,1
121044,3,2
121044,1,1
121044,1,0
121044,2,1
121044,1,1
121044,1,0
121044,2,1
121044,2,0
121044,4,3
121044,1,0
121044,16,1
121044,5079,2883
121044,1,1
121044,1,1
121044,1010,6
121044,6090,2890
121150,4,4
121150,1,1
121150,17,16
121150,4,4
121150,408,375
121150,24,20
121150,8,7
121150,1,1
121150,2,2
121150,9,7
121150,9,8
121150,9,9
121150,2,2
121150,17,15
121150,2,2
121150,3,3
121150,1,1
121150,11,11
121150,5,5
121150,3,2
121150,13,12
121150,1,1
121150,5,4
121150,1,0
121150,12,10
121150,14,14
121150,3,3
121150,7,6
121150,1,0
121150,4,4
121150,7,6
121150,15,13
121150,4,3
121150,2,2
121150,13,11
121150,45,36
121150,2,2
121150,12,9
121150,29,26
121150,1,0
121150,731,657
121150,37,20
121150,16,
121150,784,677
121275,72,29
121275,72,29
121275,72,29
121309,22,22
121309,500,486
121309,14,13
121309,1,0
121309,2,2
121309,13,12
121309,6,6
121309,6,5
121309,1,1
121309,1,1
121309,2,1
121309,2,2
121309,2,2
121309,2,1
121309,5,5
121309,2,2
121309,4,4
121309,4,4
121309,1,1
121309,2,2
121309,21,21
121309,3,3
121309,1,1
121309,4,4
121309,2,2
121309,20,20
121309,1,1
121309,644,624
121309,3,1
121309,647,625
121345,3,3
121345,3,3
121345,6,6
121345,102,102
121345,9,9
121345,7,7
121345,2,2
121345,5,5
121345,2,2
121345,3,3
121345,1,1
121345,24,24
121345,4,4
121345,1,1
121345,3,3
121345,1,1
121345,2,2
121345,1,1
121345,8,8
121345,10,10
121345,1,1
121345,6,6
121345,7,7
121345,2,2
121345,3,3
121345,2,2
121345,4,4
121345,23,23
121345,2,2
121345,3,3
121345,11,11
121345,10,10
121345,3,3
121345,9,9
121345,4,4
121345,4,4
121345,33,33
121345,2,2
121345,326,326
121345,71,71
121345,397,397
121363,664,455
121363,13,5
121363,677,460
121363,1,0
121363,678,460
121619,3823,1612
121619,1,0
121619,1,1
121619,1,0
121619,27,5
121619,3853,1618
121619,83,6
121619,3936,1624
121691,1,1
121691,5,5
121691,469,469
121691,17,17
121691,2,2
121691,2,2
121691,2,2
121691,9,9
121691,2,2
121691,9,9
121691,2,2
121691,5,5
121691,3,3
121691,2,2
121691,1,1
121691,9,9
121691,7,7
121691,3,3
121691,5,5
121691,1,1
121691,21,21
121691,1,1
121691,1,1
121691,2,2
121691,2,2
121691,1,1
121691,2,2
121691,64,64
121691,1,1
121691,1,1
121691,652,652
121691,1,1
121691,1,1
121691,10,10
121691,663,663
121859,75,9
121859,75,9
121859,75,9
121868,47,14
121868,47,14
121868,47,14
121886,2,0
121886,2625,496
121886,2,0
121886,1,0
121886,1,0
121886,1,1
121886,2632,497
121886,6,0
121886,2638,497
121901,3124,2046
121901,51,18
121901,3175,2064
121901,90,3
121901,3265,2067
121983,5,0
121983,1,1
121983,1,0
121983,7,1
121983,7,1
122180,4315,1953
122180,142,16
122180,4457,1969
122180,188,5
122180,4645,1974
122205,2943,1920
122205,175,69
122205,3118,1989
122205,276,50
122205,3394,2039
122339,2091,987
122339,107,27
122339,2198,1014
122339,22,2
122339,2220,1016
122366,68,13
122366,1,0
122366,1,0
122366,1,1
122366,1,0
122366,1,0
122366,1,1
122366,2,0
122366,2,0
122366,2,1
122366,80,16
122366,80,16
122375,3184,1765
122375,365,153
122375,3549,1918
122375,141,20
122375,3690,1938
122384,1584,789
122384,94,17
122384,1678,806
122384,9,1
122384,1687,807
122409,1,1
122409,38,37
122409,3990,3922
122409,31,30
122409,8,8
122409,1,1
122409,1,1
122409,11,11
122409,6,5
122409,19,19
122409,4,4
122409,27,27
122409,6,6
122409,2,2
122409,4,3
122409,1,1
122409,3,3
122409,2,2
122409,14,13
122409,25,24
122409,3,3
122409,20,19
122409,4,4
122409,1,1
122409,1,1
122409,37,37
122409,4,3
122409,27,27
122409,10,10
122409,20,19
122409,2,2
122409,7,7
122409,1,1
122409,15,15
122409,11,11
122409,2,2
122409,2,2
122409,2,2
122409,30,30
122409,12,11
122409,1,1
122409,6,6
122409,64,64
122409,9,9
122409,4485,4407
122409,3,3
122409,3,3
122409,183,65
122409,4671,4475
122436,1,1
122436,59,56
122436,669,649
122436,46,45
122436,7,6
122436,3,3
122436,3,3
122436,8,7
122436,1,1
122436,20,20
122436,13,13
122436,25,24
122436,7,5
122436,1,1
122436,4,4
122436,12,12
122436,19,19
122436,4,4
122436,19,19
122436,7,7
122436,3,3
122436,2,2
122436,37,37
122436,3,3
122436,9,8
122436,4,4
122436,14,12
122436,4,3
122436,6,6
122436,7,7
122436,41,41
122436,8,8
122436,1,1
122436,2,2
122436,4,4
122436,21,19
122436,5,5
122436,10,9
122436,63,61
122436,4,4
122436,1,1
122436,14,12
122436,1191,1151
122436,1,1
122436,1,1
122436,1,1
122436,3,3
122436,44,38
122436,1238,1192
122454,2,2
122454,26,22
122454,2,1
122454,2,2
122454,1,1
122454,2,1
122454,1,1
122454,1,1
122454,4,4
122454,1,1
122454,1,1
122454,1,1
122454,1,1
