UNITID,EFTOTLT,EFTOTLM,EFTOTLW
217244,125,7,118
217305,2933,2010,923
217305,2860,1982,878
217305,2860,1982,878
217305,498,393,105
217305,2362,1589,773
217305,73,28,45
217305,147,84,63
217305,2215,1505,710
217305,2436,1701,735
217305,2396,1695,701
217305,2396,1695,701
217305,498,393,105
217305,1898,1302,596
217305,40,6,34
217305,147,84,63
217305,1751,1218,533
217305,497,309,188
217305,464,287,177
217305,464,287,177
217305,464,287,177
217305,33,22,11
217305,464,287,177
217323,157,150,7
217323,157,150,7
217323,157,150,7
217323,133,126,7
217323,24,24,0
217323,24,24,0
217323,157,150,7
217323,157,150,7
217323,157,150,7
217323,133,126,7
217323,24,24,0
217323,24,24,0
217350,36,1,35
217350,36,1,35
217350,36,1,35
217350,4,0,4
217350,32,1,31
217350,32,1,31
217350,36,1,35
217350,36,1,35
217350,36,1,35
217350,4,0,4
217350,32,1,31
217350,32,1,31
217402,4665,2026,2639
217402,4135,1808,2327
217402,3969,1743,2226
217402,1027,452,575
217402,2942,1291,1651
217402,166,65,101
217402,530,218,312
217402,95,51,44
217402,2847,1240,1607
217402,3982,1754,2228
217402,3798,1668,2130
217402,3791,1663,2128
217402,1027,452,575
217402,2764,1211,1553
217402,7,5,2
217402,184,86,98
217402,54,34,20
217402,2710,1177,1533
217402,683,272,411
217402,337,140,197
217402,178,80,98
217402,178,80,98
217402,159,60,99
217402,346,132,214
217402,41,17,24
217402,137,63,74
217420,8700,2744,5956
217420,7505,2501,5004
217420,7253,2389,4864
217420,1141,334,807
217420,6112,2055,4057
217420,252,112,140
217420,1195,243,952
217420,646,213,433
217420,5466,1842,3624
217420,5802,1904,3898
217420,5600,1863,3737
217420,5535,1830,3705
217420,1128,328,800
217420,4407,1502,2905
217420,65,33,32
217420,202,41,161
217420,478,169,309
217420,3929,1333,2596
217420,2898,840,2058
217420,1905,638,1267
217420,1718,559,1159
217420,13,6,7
217420,1705,553,1152
217420,187,79,108
217420,993,202,791
217420,168,44,124
217420,1537,509,1028
217475,17699,7223,10476
217475,17699,7223,10476
217475,16856,6866,9990
217475,3376,1667,1709
217475,13480,5199,8281
217475,843,357,486
217475,4451,1544,2907
217475,9029,3655,5374
217475,5459,2683,2776
217475,5459,2683,2776
217475,5368,2656,2712
217475,1657,887,770
217475,3711,1769,1942
217475,91,27,64
217475,1148,527,621
217475,2563,1242,1321
217475,12240,4540,7700
217475,12240,4540,7700
217475,11488,4210,7278
217475,1719,780,939
217475,9769,3430,6339
217475,752,330,422
217475,3303,1017,2286
217475,6466,2413,4053
217484,16387,7455,8932
217484,13354,6170,7184
217484,13008,6008,7000
217484,2991,1320,1671
217484,10017,4688,5329
217484,346,162,184
217484,3033,1285,1748
217484,604,319,285
217484,9413,4369,5044
217484,13662,6229,7433
217484,11829,5478,6351
217484,11728,5431,6297
217484,2970,1309,1661
217484,8758,4122,4636
217484,101,47,54
217484,1833,751,1082
217484,521,281,240
217484,8237,3841,4396
217484,2725,1226,1499
217484,1525,692,833
217484,1280,577,703
217484,21,11,10
217484,1259,566,693
217484,245,115,130
217484,1200,534,666
217484,83,38,45
217484,1176,528,648
217493,2420,837,1583
217493,2005,687,1318
217493,2005,687,1318
217493,455,144,311
217493,1550,543,1007
217493,415,150,265
217493,64,26,38
217493,1486,517,969
217493,2420,837,1583
217493,2005,687,1318
217493,2005,687,1318
217493,455,144,311
217493,1550,543,1007
217493,415,150,265
217493,64,26,38
217493,1486,517,969
217518,4732,2369,2363
217518,4411,2225,2186
217518,4403,2222,2181
217518,1116,496,620
217518,3287,1726,1561
217518,8,3,5
217518,321,144,177
217518,182,91,91
217518,3105,1635,1470
217518,4041,2005,2036
217518,3875,1937,1938
217518,3870,1935,1935
217518,1102,494,608
217518,2768,1441,1327
217518,5,2,3
217518,166,68,98
217518,118,64,54
217518,2650,1377,1273
217518,691,364,327
217518,536,288,248
217518,533,287,246
217518,14,2,12
217518,519,285,234
217518,3,1,2
217518,155,76,79
217518,64,27,37
217518,455,258,197
217536,2603,824,1779
217536,2026,600,1426
217536,1989,583,1406
217536,463,132,331
217536,1526,451,1075
217536,37,17,20
217536,577,224,353
217536,41,18,23
217536,1485,433,1052
217536,1981,601,1380
217536,1876,562,1314
217536,1876,562,1314
217536,463,132,331
217536,1413,430,983
217536,105,39,66
217536,41,18,23
217536,1372,412,960
217536,622,223,399
217536,150,38,112
217536,113,21,92
217536,113,21,92
217536,37,17,20
217536,472,185,287
217536,113,21,92
217572,122,20,102
217572,122,20,102
217572,122,20,102
217572,1,1,0
217572,121,19,102
217572,121,19,102
217572,122,20,102
217572,122,20,102
217572,122,20,102
217572,1,1,0
217572,121,19,102
217572,121,19,102
217581,88,1,87
217581,88,1,87
217581,88,1,87
217581,28,1,27
217581,60,0,60
217581,60,0,60
217581,62,1,61
217581,62,1,61
217581,62,1,61
217581,21,1,20
217581,41,0,41
217581,41,0,41
217581,26,0,26
217581,26,0,26
217581,26,0,26
217581,7,0,7
217581,19,0,19
217581,19,0,19
217606,409,229,180
217606,396,223,173
217606,358,212,146
217606,45,25,20
217606,313,187,126
217606,38,11,27
217606,13,6,7
217606,63,39,24
217606,250,148,102
217606,320,191,129
217606,315,187,128
217606,315,187,128
217606,42,24,18
217606,273,163,110
217606,5,4,1
217606,59,38,21
217606,214,125,89
217606,89,38,51
217606,81,36,45
217606,43,25,18
217606,3,1,2
217606,40,24,16
217606,38,11,27
217606,8,2,6
217606,4,1,3
217606,36,23,13
217615,2583,931,1652
217615,2583,931,1652
217615,2490,894,1596
217615,514,226,288
217615,1976,668,1308
217615,93,37,56
217615,252,88,164
217615,1724,580,1144
217615,955,398,557
217615,955,398,557
217615,953,396,557
217615,254,118,136
217615,699,278,421
217615,2,2,0
217615,93,43,50
217615,606,235,371
217615,1628,533,1095
217615,1628,533,1095
217615,1537,498,1039
217615,260,108,152
217615,1277,390,887
217615,91,35,56
217615,159,45,114
217615,1118,345,773
217624,651,250,401
217624,651,250,401
217624,651,250,401
217624,180,68,112
217624,471,182,289
217624,53,20,33
217624,418,162,256
217624,635,243,392
217624,635,243,392
217624,635,243,392
217624,179,68,111
217624,456,175,281
217624,53,20,33
217624,403,155,248
217624,16,7,9
217624,16,7,9
217624,16,7,9
217624,1,0,1
217624,15,7,8
217624,15,7,8
217633,2966,1035,1931
217633,2652,882,1770
217633,2381,819,1562
217633,505,174,331
217633,1876,645,1231
217633,271,63,208
217633,314,153,161
217633,162,62,100
217633,1714,583,1131
217633,2156,737,1419
217633,2131,732,1399
217633,2131,732,1399
217633,502,172,330
217633,1629,560,1069
217633,25,5,20
217633,126,49,77
217633,1503,511,992
217633,810,298,512
217633,521,150,371
217633,250,87,163
217633,3,2,1
217633,247,85,162
217633,271,63,208
217633,289,148,141
217633,36,13,23
217633,211,72,139
217688,3269,1166,2103
217688,2912,1034,1878
217688,2904,1032,1872
217688,656,230,426
217688,2248,802,1446
217688,8,2,6
217688,357,132,225
217688,347,125,222
217688,1901,677,1224
217688,2661,947,1714
217688,2601,934,1667
217688,2601,934,1667
217688,656,230,426
217688,1945,704,1241
217688,60,13,47
217688,291,110,181
217688,1654,594,1060
217688,608,219,389
217688,311,100,211
217688,303,98,205
217688,303,98,205
217688,8,2,6
217688,297,119,178
217688,56,15,41
217688,247,83,164
217712,2427,693,1734
217712,2427,693,1734
217712,2262,631,1631
217712,435,172,263
217712,1827,459,1368
217712,165,62,103
217712,315,80,235
217712,1512,379,1133
217712,732,263,469
217712,732,263,469
217712,708,253,455
217712,174,85,89
217712,534,168,366
217712,24,10,14
217712,104,28,76
217712,430,140,290
217712,1695,430,1265
217712,1695,430,1265
217712,1554,378,1176
217712,261,87,174
217712,1293,291,1002
217712,141,52,89
217712,211,52,159
217712,1082,239,843
217721,2512,1256,1256
217721,2512,1256,1256
217721,2512,1256,1256
217721,555,307,248
217721,1957,949,1008
217721,109,75,34
217721,1848,874,974
217721,2470,1238,1232
217721,2470,1238,1232
217721,2470,1238,1232
217721,554,307,247
217721,1916,931,985
217721,106,73,33
217721,1810,858,952
217721,42,18,24
217721,42,18,24
217721,42,18,24
217721,1,0,1
217721,41,18,23
217721,3,2,1
217721,38,16,22
217749,3364,1483,1881
217749,2913,1232,1681
217749,2755,1175,1580
217749,678,293,385
217749,2077,882,1195
217749,158,57,101
217749,451,251,200
217749,86,38,48
217749,1991,844,1147
217749,2830,1213,1617
217749,2691,1149,1542
217749,2691,1149,1542
217749,667,289,378
217749,2024,860,1164
217749,139,64,75
217749,86,38,48
217749,1938,822,1116
217749,534,270,264
217749,222,83,139
217749,64,26,38
217749,11,4,7
217749,53,22,31
217749,158,57,101
217749,312,187,125
217749,53,22,31
217776,1701,623,1078
217776,1333,521,812
217776,1314,512,802
217776,162,74,88
217776,1152,438,714
217776,19,9,10
217776,368,102,266
217776,134,70,64
217776,1018,368,650
217776,1672,611,1061
217776,1304,509,795
217776,1304,509,795
217776,162,74,88
217776,1142,435,707
217776,368,102,266
217776,133,69,64
217776,1009,366,643
217776,29,12,17
217776,29,12,17
217776,10,3,7
217776,10,3,7
217776,19,9,10
217776,1,1,0
217776,9,2,7
217794,106,8,98
217794,106,8,98
217794,106,8,98
217794,20,2,18
217794,86,6,80
217794,86,6,80
217794,87,7,80
217794,87,7,80
217794,87,7,80
217794,16,2,14
217794,71,5,66
217794,71,5,66
217794,19,1,18
217794,19,1,18
217794,19,1,18
217794,4,0,4
217794,15,1,14
217794,15,1,14
217819,11619,4224,7395
217819,10488,3957,6531
217819,10150,3795,6355
217819,2116,690,1426
217819,8034,3105,4929
217819,338,162,176
217819,1131,267,864
217819,747,333,414
217819,7287,2772,4515
217819,10022,3690,6332
217819,9708,3573,6135
217819,9621,3526,6095
217819,2110,687,1423
217819,7511,2839,4672
217819,87,47,40
217819,314,117,197
217819,688,298,390
217819,6823,2541,4282
217819,1597,534,1063
217819,780,384,396
217819,529,269,260
217819,6,3,3
217819,523,266,257
217819,251,115,136
217819,817,150,667
217819,59,35,24
217819,464,231,233
217828,59,2,57
217828,59,2,57
217828,59,2,57
217828,46,2,44
217828,13,0,13
217828,13,0,13
217828,42,2,40
217828,42,2,40
217828,42,2,40
217828,36,2,34
217828,6,0,6
217828,6,0,6
217828,17,0,17
217828,17,0,17
217828,17,0,17
217828,10,0,10
217828,7,0,7
217828,7,0,7
217837,1153,413,740
217837,1153,413,740
217837,1022,351,671
217837,272,127,145
217837,750,224,526
217837,131,62,69
217837,79,26,53
217837,671,198,473
217837,612,262,350
217837,612,262,350
217837,604,258,346
217837,211,97,114
217837,393,161,232
217837,8,4,4
217837,49,23,26
217837,344,138,206
217837,541,151,390
217837,541,151,390
217837,418,93,325
217837,61,30,31
217837,357,63,294
217837,123,58,65
217837,30,3,27
217837,327,60,267
217864,3598,2852,746
217864,2735,2482,253
217864,2660,2454,206
217864,645,610,35
217864,2015,1844,171
217864,75,28,47
217864,863,370,493
217864,117,93,24
217864,1898,1751,147
217864,2668,2409,259
217864,2517,2353,164
217864,2517,2353,164
217864,645,610,35
217864,1872,1743,129
217864,151,56,95
217864,84,74,10
217864,1788,1669,119
217864,930,443,487
217864,218,129,89
217864,143,101,42
217864,143,101,42
217864,75,28,47
217864,712,314,398
217864,33,19,14
217864,110,82,28
217873,1884,690,1194
217873,1834,670,1164
217873,1803,659,1144
217873,385,137,248
217873,1418,522,896
217873,31,11,20
217873,50,20,30
217873,99,48,51
217873,1319,474,845
217873,1807,662,1145
217873,1767,645,1122
217873,1765,644,1121
217873,385,137,248
217873,1380,507,873
217873,2,1,1
217873,40,17,23
217873,98,47,51
217873,1282,460,822
217873,77,28,49
217873,67,25,42
217873,38,15,23
217873,38,15,23
217873,29,10,19
217873,10,3,7
217873,1,1,0
217873,37,14,23
217882,21303,11574,9729
217882,16931,9156,7775
217882,16801,9084,7717
217882,3289,1691,1598
217882,13512,7393,6119
217882,130,72,58
217882,4372,2418,1954
217882,1144,679,465
217882,12368,6714,5654
217882,18963,10340,8623
217882,16050,8590,7460
217882,15993,8557,7436
217882,3286,1689,1597
217882,12707,6868,5839
217882,57,33,24
217882,2913,1750,1163
217882,1106,663,443
217882,11601,6205,5396
217882,2340,1234,1106
217882,881,566,315
217882,808,527,281
217882,3,2,1
217882,805,525,280
217882,73,39,34
217882,1459,668,791
217882,38,16,22
217882,767,509,258
217891,185,116,69
217891,185,116,69
217891,185,116,69
217891,78,42,36
217891,107,74,33
217891,12,8,4
217891,95,66,29
217891,182,113,69
217891,182,113,69
217891,182,113,69
217891,78,42,36
217891,104,71,33
217891,12,8,4
217891,92,63,29
217891,3,3,0
217891,3,3,0
217891,3,3,0
217891,3,3,0
217891,3,3,0
217907,1172,443,729
217907,1144,426,718
217907,1131,424,707
217907,251,123,128
217907,880,301,579
217907,13,2,11
217907,28,17,11
217907,121,52,69
217907,759,249,510
217907,1010,391,619
217907,1007,390,617
217907,1007,390,617
217907,245,120,125
217907,762,270,492
217907,3,1,2
217907,112,50,62
217907,650,220,430
217907,162,52,110
217907,137,36,101
217907,124,34,90
217907,6,3,3
217907,118,31,87
217907,13,2,11
217907,25,16,9
217907,9,2,7
217907,109,29,80
217925,1154,633,521
217925,584,314,270
217925,574,311,263
217925,103,58,45
217925,471,253,218
217925,10,3,7
217925,570,319,251
217925,61,36,25
217925,410,217,193
217925,754,381,373
217925,511,261,250
217925,511,261,250
217925,102,58,44
217925,409,203,206
217925,243,120,123
217925,57,32,25
217925,352,171,181
217925,400,252,148
217925,73,53,20
217925,63,50,13
217925,1,0,1
217925,62,50,12
217925,10,3,7
217925,327,199,128
217925,4,4,0
217925,58,46,12
217934,1169,66,1103
217934,1010,46,964
217934,995,44,951
217934,128,0,128
217934,867,44,823
217934,15,2,13
217934,159,20,139
217934,143,15,128
217934,724,29,695
217934,867,33,834
217934,723,15,708
217934,721,15,706
217934,127,0,127
217934,594,15,579
217934,2,0,2
217934,144,18,126
217934,55,2,53
217934,539,13,526
217934,302,33,269
217934,287,31,256
217934,274,29,245
217934,1,0,1
217934,273,29,244
217934,13,2,11
217934,15,2,13
217934,88,13,75
217934,185,16,169
217961,1333,139,1194
217961,746,0,746
217961,744,0,744
217961,232,0,232
217961,512,0,512
217961,2,0,2
217961,587,139,448
217961,39,0,39
217961,473,0,473
217961,775,15,760
217961,671,0,671
217961,669,0,669
217961,231,0,231
217961,438,0,438
217961,2,0,2
217961,104,15,89
217961,30,0,30
217961,408,0,408
217961,558,124,434
217961,75,0,75
217961,75,0,75
217961,1,0,1
217961,74,0,74
217961,483,124,359
217961,9,0,9
217961,65,0,65
217989,1838,739,1099
217989,1838,739,1099
217989,1804,720,1084
217989,449,213,236
217989,1355,507,848
217989,34,19,15
217989,28,7,21
217989,1327,500,827
217989,1415,575,840
217989,1415,575,840
217989,1406,572,834
217989,350,168,182
217989,1056,404,652
217989,9,3,6
217989,21,6,15
217989,1035,398,637
217989,423,164,259
217989,423,164,259
217989,398,148,250
217989,99,45,54
217989,299,103,196
217989,25,16,9
217989,7,1,6
217989,292,102,190
217998,815,475,340
217998,605,314,291
217998,574,295,279
217998,212,106,106
217998,362,189,173
217998,31,19,12
217998,210,161,49
217998,8,4,4
217998,354,185,169
217998,744,432,312
217998,565,290,275
217998,565,290,275
217998,207,104,103
217998,358,186,172
217998,179,142,37
217998,8,4,4
217998,350,182,168
217998,71,43,28
217998,40,24,16
217998,9,5,4
217998,5,2,3
217998,4,3,1
217998,31,19,12
217998,31,19,12
217998,4,3,1
218025,5991,2069,3922
218025,5991,2069,3922
218025,5913,2039,3874
218025,1447,655,792
218025,4466,1384,3082
218025,78,30,48
218025,500,155,345
218025,3966,1229,2737
218025,2848,1158,1690
218025,2848,1158,1690
218025,2842,1154,1688
218025,827,383,444
218025,2015,771,1244
218025,6,4,2
218025,265,106,159
218025,1750,665,1085
218025,3143,911,2232
218025,3143,911,2232
218025,3071,885,2186
218025,620,272,348
218025,2451,613,1838
218025,72,26,46
218025,235,49,186
218025,2216,564,1652
218043,135,11,124
218043,135,11,124
218043,135,11,124
218043,36,3,33
218043,99,8,91
218043,25,2,23
218043,74,6,68
218043,97,7,90
218043,97,7,90
218043,97,7,90
218043,28,1,27
218043,69,6,63
218043,17,2,15
218043,52,4,48
218043,38,4,34
218043,38,4,34
218043,38,4,34
218043,8,2,6
218043,30,2,28
218043,8,0,8
218043,22,2,20
218061,4058,1228,2830
218061,3714,1164,2550
218061,3380,1084,2296
218061,744,231,513
218061,2636,853,1783
218061,334,80,254
218061,344,64,280
218061,240,80,160
218061,2396,773,1623
218061,3388,1054,2334
218061,3316,1044,2272
218061,3241,1026,2215
218061,743,230,513
218061,2498,796,1702
218061,75,18,57
218061,72,10,62
218061,222,75,147
218061,2276,721,1555
218061,670,174,496
218061,398,120,278
218061,139,58,81
218061,1,1,0
218061,138,57,81
218061,259,62,197
218061,272,54,218
218061,18,5,13
218061,120,52,68
218070,2953,1226,1727
218070,2797,1189,1608
218070,2777,1178,1599
218070,756,334,422
218070,2021,844,1177
218070,20,11,9
218070,156,37,119
218070,46,23,23
218070,1975,821,1154
218070,2722,1154,1568
218070,2677,1141,1536
218070,2671,1139,1532
218070,755,333,422
218070,1916,806,1110
218070,6,2,4
218070,45,13,32
218070,28,15,13
218070,1888,791,1097
218070,231,72,159
218070,120,48,72
218070,106,39,67
218070,1,1,0
218070,105,38,67
218070,14,9,5
218070,111,24,87
218070,18,8,10
218070,87,30,57
218089,156,70,86
218089,124,57,67
218089,122,56,66
218089,11,6,5
218089,111,50,61
218089,2,1,1
218089,32,13,19
218089,26,10,16
218089,85,40,45
218089,128,54,74
218089,101,44,57
218089,99,43,56
218089,5,2,3
218089,94,41,53
218089,2,1,1
218089,27,10,17
218089,25,9,16
218089,69,32,37
218089,28,16,12
218089,23,13,10
218089,23,13,10
218089,6,4,2
218089,17,9,8
218089,5,3,2
218089,1,1,0
218089,16,8,8
218113,13448,5588,7860
218113,13448,5588,7860
218113,12087,4948,7139
218113,2275,1100,1175
218113,9812,3848,5964
218113,1361,640,721
218113,557,231,326
218113,9255,3617,5638
218113,5452,2530,2922
218113,5452,2530,2922
218113,5403,2512,2891
218113,1570,775,795
218113,3833,1737,2096
218113,49,18,31
218113,315,146,169
218113,3518,1591,1927
218113,7996,3058,4938
218113,7996,3058,4938
218113,6684,2436,4248
218113,705,325,380
218113,5979,2111,3868
218113,1312,622,690
218113,242,85,157
218113,5737,2026,3711
218140,7660,2723,4937
218140,7660,2723,4937
218140,7002,2438,4564
218140,1105,544,561
218140,5897,1894,4003
218140,658,285,373
218140,548,201,347
218140,5349,1693,3656
218140,2911,1259,1652
218140,2911,1259,1652
218140,2894,1253,1641
218140,617,333,284
218140,2277,920,1357
218140,17,6,11
218140,273,119,154
218140,2004,801,1203
218140,4749,1464,3285
218140,4749,1464,3285
218140,4108,1185,2923
218140,488,211,277
218140,3620,974,2646
218140,641,279,362
218140,275,82,193
218140,3345,892,2453
218159,85,8,77
218159,85,8,77
218159,85,8,77
218159,8,1,7
218159,77,7,70
218159,77,7,70
218159,59,7,52
218159,59,7,52
218159,59,7,52
218159,6,1,5
218159,53,6,47
218159,53,6,47
218159,26,1,25
218159,26,1,25
218159,26,1,25
218159,2,0,2
218159,24,1,23
218159,24,1,23
218195,83,2,81
218195,83,2,81
218195,83,2,81
218195,8,0,8
218195,75,2,73
218195,75,2,73
218195,47,2,45
218195,47,2,45
218195,47,2,45
218195,5,0,5
218195,42,2,40
218195,42,2,40
218195,36,0,36
218195,36,0,36
218195,36,0,36
218195,3,0,3
218195,33,0,33
218195,33,0,33
218229,2877,871,2006
218229,2792,859,1933
218229,2750,850,1900
218229,517,157,360
218229,2233,693,1540
218229,42,9,33
218229,85,12,73
218229,194,88,106
218229,2039,605,1434
218229,2592,797,1795
218229,2586,797,1789
218229,2584,797,1787
218229,516,156,360
218229,2068,641,1427
218229,2,0,2
218229,6,0,6
218229,175,83,92
218229,1893,558,1335
218229,285,74,211
218229,206,62,144
218229,166,53,113
218229,1,1,0
218229,165,52,113
218229,40,9,31
218229,79,12,67
218229,19,5,14
218229,146,47,99
218238,3307,1426,1881
218238,3241,1398,1843
218238,3150,1358,1792
218238,470,324,146
218238,2680,1034,1646
218238,91,40,51
218238,66,28,38
218238,406,154,252
218238,2274,880,1394
218238,2390,1091,1299
218238,2386,1088,1298
218238,2383,1086,1297
218238,448,316,132
218238,1935,770,1165
